2024-01-27 22:54:33 ERROR - failed to create the pid file
2024-01-27 22:54:33 INFO - [clash]: level=info msg="Start initial compatible provider 故障转移"
2024-01-27 22:54:33 INFO - [clash]: level=info msg="Start initial compatible provider 自动选择(已剔除IPLC)"
2024-01-27 23:41:33 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57418 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57428 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57440 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57452 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57462 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57470 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57474 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57484 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57504 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57496 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57506 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57518 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57530 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57538 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57548 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57556 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57562 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57564 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57570 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57584 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57588 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57596 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57598 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57614 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57616 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57628 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57640 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57656 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57672 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57686 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57692 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57704 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57720 --> pub.dartlang.org:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57722 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57728 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57738 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57744 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57746 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:36 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57750 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:36 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57754 --> storage.googleapis.com:443 using GLOBAL"
2024-01-27 23:41:37 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57760 --> index.crates.io:443 using GLOBAL"
2024-01-27 23:41:38 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57774 --> api.github.com:443 using GLOBAL"
2024-01-27 23:41:39 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57790 --> github.com:443 using GLOBAL"
2024-01-27 23:42:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44680 --> index.crates.io:443 using GLOBAL"
2024-01-27 23:42:08 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44686 --> crates.io:443 using GLOBAL"
2024-01-27 23:42:08 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44698 --> crates.io:443 using GLOBAL"
2024-01-27 23:42:08 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44714 --> static.crates.io:443 using GLOBAL"
2024-01-27 23:42:09 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:44726 --> static.crates.io:443 using GLOBAL"
2024-01-27 23:42:19 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53866 --> crates.io:443 using GLOBAL"
2024-01-27 23:42:19 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:53880 --> static.crates.io:443 using GLOBAL"
2024-01-27 23:42:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:55468 --> www.google-analytics.com:443 using GLOBAL"
2024-01-27 23:42:38 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57706 --> www.google-analytics.com:443 using GLOBAL"
2024-01-27 23:44:06 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57690 --> index.crates.io:443 using GLOBAL"
2024-01-27 23:44:09 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57694 --> crates.io:443 using GLOBAL"
2024-01-27 23:44:10 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57702 --> static.crates.io:443 using GLOBAL"
2024-01-27 23:44:12 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57712 --> crates.io:443 using GLOBAL"
2024-01-27 23:44:13 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57714 --> static.crates.io:443 using GLOBAL"
2024-01-27 23:49:58 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:41162 --> aur.archlinux.org:443 using GLOBAL"
2024-01-27 23:55:57 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:33828 --> aur.archlinux.org:443 using GLOBAL"
2024-01-27 23:56:02 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:33832 --> aur.archlinux.org:443 using GLOBAL"
2024-01-27 23:56:09 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:49248 --> github.com:443 using GLOBAL"
2024-01-27 23:56:10 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:49262 --> objects.githubusercontent.com:443 using GLOBAL"
2024-01-27 23:56:53 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51560 --> aur.archlinux.org:443 using GLOBAL"
2024-01-28 00:00:31 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:45436 --> aur.archlinux.org:443 using GLOBAL"
2024-01-28 00:03:19 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:39628 --> aur.archlinux.org:443 using GLOBAL"
2024-01-28 00:03:23 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:57182 --> aur.archlinux.org:443 using GLOBAL"
2024-01-28 00:03:34 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51354 --> github.com:443 using GLOBAL"
2024-01-28 00:03:35 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51364 --> raw.githubusercontent.com:443 using GLOBAL"
2024-01-28 00:03:36 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51374 --> github.com:443 using GLOBAL"
2024-01-28 00:03:37 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51388 --> raw.githubusercontent.com:443 using GLOBAL"
2024-01-28 00:03:37 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51404 --> github.com:443 using GLOBAL"
2024-01-28 00:03:38 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:51412 --> objects.githubusercontent.com:443 using GLOBAL"
2024-01-28 00:08:37 INFO - [clash]: level=info msg="[TCP] 127.0.0.1:34342 --> github.com:443 using GLOBAL"
